BlastID	VF_ID	VF_code	VFC_code	VF_category	Species
>VFG041255(gb|WP_010946267)	ceg17	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041256(gb|WP_010946371)	lpg0634	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041257(gb|WP_010946432)	ankN/ankX/legA8	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041258(gb|WP_010946433)	lem3	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041259(gb|WP_010946633)	ceg18	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041260(gb|WP_010946680)	legL1	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041261(gb|WP_010946698)	lpg0963	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041262(gb|WP_010946835)	lem4/smdA	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041263(gb|WP_010946844)	lem5	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041264(gb|WP_010946854)	lem6	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041265(gb|WP_010946855)	ceg19	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041266(gb|WP_010946878)	cegC3	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041267(gb|WP_010946879)	lem7	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041268(gb|WP_010946882)	lpg1148	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041269(gb|WP_010946892)	lpg1158	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041275(gb|WP_010947004)	lpg1273	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041276(gb|WP_010947021)	lem8	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041277(gb|WP_010947059)	legT	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041278(gb|WP_010947155)	vpdC	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041279(gb|WP_010947212)	legK1	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041280(gb|WP_010947217)	lgt3/legC5	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041281(gb|WP_010947220)	lem9	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041282(gb|WP_010947225)	lem10	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041283(gb|WP_010947317)	legC6	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041284(gb|WP_010947327)	lem11	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041285(gb|WP_010947329)	legL2	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041286(gb|WP_010947348)	ceg23	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041287(gb|WP_010947352)	lem12	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041288(gb|WP_010947387)	legL3	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041289(gb|WP_010947416)	lpg1689	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041290(gb|WP_010947428)	legC3/ppeA	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041291(gb|WP_010947429)	ppeB	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041292(gb|WP_010947444)	lpg1717	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041293(gb|WP_010947445)	ankI/legAS4	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041294(gb|WP_010947477)	lpg1751	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041295(gb|WP_010947577)	lem14	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041296(gb|WP_010947607)	legLC8	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041297(gb|WP_010947649)	lem15	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041298(gb|WP_010947663)	lem16	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041299(gb|WP_010947664)	legLC4	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041300(gb|WP_010947665)	lem17	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041301(gb|WP_010947669)	legC4	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041302(gb|WP_010947674)	legL5	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041303(gb|WP_010947676)	lirA	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041304(gb|WP_010947678)	lirB	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041305(gb|WP_010947679)	pieA/lirC	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041306(gb|WP_010947680)	pieB/lirD	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041307(gb|WP_010947681)	pieC/lirE	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041308(gb|WP_010947682)	pieD/lirF	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041309(gb|WP_010947685)	pieE	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041310(gb|WP_010947688)	pieF	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041311(gb|WP_010947692)	pieG/legG1	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041312(gb|WP_010947694)	setA	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041313(gb|WP_010947848)	legK2	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041314(gb|WP_010947855)	ankB/legAU13/ceg27	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041315(gb|WP_010947866)	sidJ	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041316(gb|WP_010947871)	lpg2160	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041317(gb|WP_010947877)	lem19	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041318(gb|WP_010947885)	legS2	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041319(gb|WP_010947909)	cegC4	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041320(gb|WP_010947924)	legA2	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041321(gb|WP_010947931)	lpnE	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041322(gb|WP_010947933)	ppgA	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041323(gb|WP_010947957)	lem21	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041324(gb|WP_010948006)	ankH/legA3/ankW	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041325(gb|WP_010948028)	ankK/legA5	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041326(gb|WP_010948033)	lpg2327	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041327(gb|WP_010948034)	lem22	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041328(gb|WP_010948096)	legL6	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041329(gb|WP_010948104)	legL7	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041330(gb|WP_010948110)	lem23	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041331(gb|WP_010948111)	lpg2407	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041332(gb|WP_010948113)	ceg29	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041333(gb|WP_010948115)	lem24	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041334(gb|WP_010948125)	lem25	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041335(gb|WP_010948136)	ceg30	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041336(gb|WP_010948154)	ankF/legA14/ceg31	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041337(gb|WP_010948158)	ankD/legA15	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041338(gb|WP_010948206)	ceg32/sidI	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041339(gb|WP_010948210)	sdjA	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041340(gb|WP_010948225)	lem26	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041341(gb|WP_010948227)	lpg2525	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041342(gb|WP_010948229)	lpg2527	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041343(gb|WP_010948231)	lem27	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041344(gb|WP_010948258)	legK3	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041345(gb|WP_010948291)	ceg33	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041346(gb|WP_010948442)	lpg2744	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041347(gb|WP_010948491)	lem29	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041348(gb|WP_010948513)	ceg34	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041349(gb|WP_010948517)	lubX/legU2	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041350(gb|WP_010948548)	lgt2/legC8	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG041351(gb|WP_010948683)	legP	VF0798	VFC0086	Effector delivery system	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042860(gb|WP_010946364)	pilE3	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042861(gb|WP_011213223)	pilY1	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042862(gb|WP_010946366)	pilX	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042863(gb|WP_010946367)	pilW	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042864(gb|WP_010946368)	pilV	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042865(gb|WP_010946369)	fimT	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042866(gb|WP_010946721)	LPG_RS04900	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042867(gb|WP_010947130)	pilZ	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042869(gb|WP_010947275)	pilF	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG042870(gb|WP_010947729)	pilT	VF0155	VFC0001	Adherence	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043318(gb|WP_010946226)	LPG_RS02380	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043319(gb|WP_010946589)	fleQ	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043320(gb|WP_010946641)	flgN	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043321(gb|WP_010946642)	flgM	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043331(gb|WP_015444575)	flgJ	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043336(gb|WP_010947069)	flaG	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043338(gb|WP_010947415)	fliK	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043340(gb|WP_011946712)	fliI	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043345(gb|WP_011946713)	fleR/flrC	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043346(gb|WP_010947489)	fleS/flrB	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043349(gb|WP_010947508)	LPG_RS08925	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043350(gb|WP_011946724)	fleN	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043360(gb|WP_010948024)	motA	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043361(gb|WP_010948025)	motB	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043362(gb|WP_011947507)	LPG_RS13035	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG043363(gb|WP_016357050)	LPG_RS14985	VF0157	VFC0204	Motility	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG044128(gb|WP_010947057)	lbtU	VF0291	VFC0272	Nutritional/Metabolic factor	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045296(gb|WP_164919819)	LPG_RS03710	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045297(gb|WP_011213307)	wbuZ	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045298(gb|WP_010946487)	hisH	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045299(gb|WP_010946488)	neuA	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045300(gb|WP_011213308)	legI	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045301(gb|WP_010946490)	neuC	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045302(gb|WP_010946491)	LPG_RS03740	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045303(gb|WP_010946492)	LPG_RS03745	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045304(gb|WP_010946493)	rfbC	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045305(gb|WP_010946494)	rfbD	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045306(gb|WP_010946495)	rfbB	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045307(gb|WP_025862603)	pgi	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045308(gb|WP_011213310)	rfbA	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045309(gb|WP_010946498)	LPG_RS03775	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045310(gb|WP_010946499)	LPG_RS03780	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045312(gb|WP_010946502)	LPG_RS03790	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045313(gb|WP_010946503)	LPG_RS03795	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045314(gb|WP_011213311)	LPG_RS03800	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045315(gb|WP_010946505)	LPG_RS03805	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045316(gb|WP_010946506)	LPG_RS03810	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045317(gb|WP_010946507)	LPG_RS03815	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045318(gb|WP_011213312)	LPG_RS03820	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045319(gb|WP_010946509)	LPG_RS03825	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
>VFG045320(gb|WP_010946510)	LPG_RS03830	VF0171	VFC0258	Immune modulation	Legionella pneumophila subsp. pneumophila str. Philadelphia 1
